ts,x,y,z,qw,qx,qy,qz
1403636649878555648,7.566086,2.605261,1.231868,0.145577,-0.776762,-0.190613,-0.582335
1403636649883555328,7.567761,2.604145,1.233540,0.145393,-0.776723,-0.190432,-0.582493
1403636649888555520,7.569431,2.603019,1.235182,0.145184,-0.776730,-0.190258,-0.582593
1403636649893555456,7.571216,2.601946,1.237016,0.144948,-0.776741,-0.190042,-0.582708
1403636649898555392,7.572885,2.600805,1.238633,0.144683,-0.776768,-0.189789,-0.582819
1403636649903555328,7.574557,2.599663,1.240223,0.144397,-0.776795,-0.189538,-0.582936
1403636649908555520,7.576225,2.598525,1.241789,0.144160,-0.776830,-0.189263,-0.583037
1403636649913555456,7.577883,2.597389,1.243331,0.143939,-0.776841,-0.189015,-0.583157
1403636649918555392,7.579537,2.596258,1.244859,0.143708,-0.776842,-0.188804,-0.583281
1403636649923555584,7.581190,2.595126,1.246374,0.143443,-0.776844,-0.188626,-0.583402
1403636649928555520,7.582845,2.593987,1.247861,0.143162,-0.776852,-0.188444,-0.583519
1403636649933555712,7.584505,2.592842,1.249307,0.142864,-0.776896,-0.188244,-0.583598
1403636649938555392,7.586162,2.591679,1.250721,0.142578,-0.776915,-0.188036,-0.583710
1403636649943555584,7.587811,2.590503,1.252117,0.142312,-0.776986,-0.187812,-0.583752
1403636649948555520,7.589458,2.589327,1.253496,0.142088,-0.776986,-0.187609,-0.583872
1403636649953555456,7.591103,2.588154,1.254851,0.141862,-0.776983,-0.187430,-0.583988
1403636649958555392,7.592743,2.586981,1.256175,0.141618,-0.776957,-0.187280,-0.584131
1403636649963555584,7.594377,2.585805,1.257466,0.141357,-0.776933,-0.187134,-0.584272
1403636649968555520,7.596002,2.584618,1.258726,0.141058,-0.776909,-0.186994,-0.584421
1403636649973555456,7.597620,2.583422,1.259948,0.140729,-0.776917,-0.186850,-0.584536
1403636649978555392,7.599228,2.582217,1.261131,0.140393,-0.776963,-0.186704,-0.584602
1403636649983555584,7.600817,2.581008,1.262278,0.140095,-0.777031,-0.186554,-0.584631
1403636649988555520,7.602415,2.579848,1.263591,0.139849,-0.777137,-0.186410,-0.584596
1403636649993555456,7.603988,2.578643,1.264711,0.139657,-0.777224,-0.186255,-0.584575
1403636649998555392,7.605559,2.577438,1.265819,0.139494,-0.777290,-0.186072,-0.584585
1403636650003555584,7.607132,2.576231,1.266907,0.139332,-0.777322,-0.185885,-0.584640
1403636650008555520,7.608702,2.575020,1.267971,0.139172,-0.777325,-0.185677,-0.584740
1403636650013555456,7.610265,2.573804,1.269006,0.139015,-0.777310,-0.185468,-0.584863
1403636650018555392,7.611813,2.572585,1.270016,0.138874,-0.777284,-0.185265,-0.584995
1403636650023555584,7.613345,2.571362,1.270998,0.138766,-0.777249,-0.185064,-0.585132
1403636650028555520,7.614867,2.570134,1.271952,0.138674,-0.777236,-0.184852,-0.585238
1403636650033555456,7.616381,2.568902,1.272876,0.138571,-0.777223,-0.184639,-0.585346
1403636650038555392,7.617898,2.567683,1.273817,0.138442,-0.777232,-0.184414,-0.585436
1403636650043555584,7.619402,2.566434,1.274684,0.138285,-0.777250,-0.184177,-0.585524
1403636650048555520,7.620896,2.565175,1.275510,0.138130,-0.777279,-0.183914,-0.585605
1403636650053555456,7.622379,2.563905,1.276297,0.137984,-0.777299,-0.183641,-0.585699
1403636650058555648,7.623845,2.562625,1.277057,0.137849,-0.777340,-0.183342,-0.585769
1403636650063555584,7.625293,2.561330,1.277792,0.137698,-0.777372,-0.183023,-0.585863
1403636650068555520,7.626721,2.560022,1.278507,0.137524,-0.777411,-0.182691,-0.585956
1403636650073555456,7.628124,2.558702,1.279199,0.137326,-0.777454,-0.182365,-0.586045
1403636650078555648,7.629504,2.557371,1.279868,0.137123,-0.777528,-0.182050,-0.586093
1403636650083555584,7.630869,2.556031,1.280519,0.136923,-0.777601,-0.181723,-0.586144
1403636650088555520,7.632238,2.554705,1.281197,0.136721,-0.777672,-0.181359,-0.586211
1403636650093555456,7.633602,2.553350,1.281821,0.136480,-0.777745,-0.180961,-0.586292
1403636650098555648,7.634969,2.551985,1.282418,0.136217,-0.777823,-0.180539,-0.586381
1403636650103555328,7.636325,2.550608,1.282997,0.135985,-0.777902,-0.180076,-0.586472
1403636650108555520,7.637664,2.549224,1.283557,0.135751,-0.777930,-0.179660,-0.586616
1403636650113555456,7.639003,2.547838,1.284095,0.135530,-0.777994,-0.179254,-0.586707
1403636650118555648,7.640347,2.546449,1.284616,0.135300,-0.778059,-0.178809,-0.586810
1403636650123555328,7.641682,2.545045,1.285118,0.135050,-0.778131,-0.178317,-0.586921
1403636650128555520,7.643010,2.543626,1.285589,0.134759,-0.778209,-0.177810,-0.587038
1403636650133555456,7.644328,2.542193,1.286036,0.134457,-0.778289,-0.177280,-0.587163
1403636650138555648,7.645632,2.540774,1.286500,0.134118,-0.778391,-0.176764,-0.587261
1403636650143555328,7.646913,2.539316,1.286902,0.133765,-0.778484,-0.176254,-0.587370
1403636650148555520,7.648183,2.537846,1.287290,0.133379,-0.778587,-0.175730,-0.587480
1403636650153555456,7.649446,2.536362,1.287667,0.132974,-0.778667,-0.175185,-0.587627
1403636650158555392,7.650696,2.534858,1.288028,0.132564,-0.778761,-0.174600,-0.587769
1403636650163555328,7.651925,2.533335,1.288366,0.132112,-0.778847,-0.174012,-0.587931
1403636650168555520,7.653127,2.531793,1.288673,0.131654,-0.778961,-0.173412,-0.588060
1403636650173555712,7.654317,2.530240,1.288944,0.131167,-0.779086,-0.172803,-0.588183
1403636650178555392,7.655506,2.528683,1.289188,0.130619,-0.779232,-0.172194,-0.588290
1403636650183555584,7.656691,2.527114,1.289418,0.130008,-0.779416,-0.171592,-0.588357
1403636650188555520,7.657864,2.525535,1.289638,0.129404,-0.779590,-0.170974,-0.588440
1403636650193555712,7.659016,2.523945,1.289842,0.128783,-0.779787,-0.170357,-0.588494
1403636650198555392,7.660143,2.522336,1.290015,0.128192,-0.779975,-0.169712,-0.588560
1403636650203555584,7.661241,2.520704,1.290153,0.127621,-0.780180,-0.168996,-0.588619
1403636650208555520,7.662326,2.519065,1.290270,0.127023,-0.780377,-0.168254,-0.588700
1403636650213555456,7.663416,2.517428,1.290390,0.126449,-0.780570,-0.167446,-0.588798
1403636650218555392,7.664510,2.515790,1.290513,0.125839,-0.780715,-0.166637,-0.588966
1403636650223555584,7.665598,2.514145,1.290626,0.125248,-0.780860,-0.165801,-0.589136
1403636650228555520,7.666672,2.512496,1.290731,0.124632,-0.781061,-0.164983,-0.589229
1403636650233555456,7.667724,2.510832,1.290817,0.124023,-0.781219,-0.164159,-0.589378
1403636650238555392,7.668757,2.509253,1.290991,0.123397,-0.781421,-0.163314,-0.589477
1403636650243555584,7.669783,2.507569,1.291019,0.122715,-0.781657,-0.162482,-0.589536
1403636650248555520,7.670801,2.505880,1.291015,0.122027,-0.781892,-0.161627,-0.589602
1403636650253555456,7.671814,2.504190,1.290987,0.121348,-0.782150,-0.160779,-0.589632
1403636650258555392,7.672827,2.502502,1.290946,0.120731,-0.782420,-0.159877,-0.589646
1403636650263555584,7.673838,2.500818,1.290894,0.120118,-0.782641,-0.158951,-0.589728
1403636650268555520,7.674861,2.499136,1.290821,0.119551,-0.782863,-0.157969,-0.589812
1403636650273555456,7.675887,2.497451,1.290739,0.118950,-0.783150,-0.156982,-0.589817
1403636650278555392,7.676903,2.495760,1.290646,0.118329,-0.783391,-0.156021,-0.589877
1403636650283555584,7.677914,2.494066,1.290540,0.117718,-0.783644,-0.155031,-0.589924
1403636650288555264,7.678933,2.492396,1.290430,0.117079,-0.783890,-0.154031,-0.589986
1403636650293555456,7.679946,2.490695,1.290300,0.116436,-0.784172,-0.152997,-0.590008
1403636650298555648,7.680949,2.488990,1.290155,0.115802,-0.784467,-0.151951,-0.590010
1403636650303555584,7.681943,2.487280,1.289993,0.115206,-0.784689,-0.150875,-0.590108
1403636650308555520,7.682928,2.485567,1.289809,0.114578,-0.784949,-0.149809,-0.590157
1403636650313555456,7.683913,2.483848,1.289606,0.113898,-0.785171,-0.148756,-0.590259
1403636650318555648,7.684897,2.482114,1.289386,0.113136,-0.785434,-0.147713,-0.590317
1403636650323555584,7.685873,2.480365,1.289148,0.112316,-0.785710,-0.146727,-0.590352
1403636650328555520,7.686843,2.478613,1.288902,0.111534,-0.785971,-0.145701,-0.590407
1403636650333555456,7.687817,2.476863,1.288650,0.110736,-0.786269,-0.144676,-0.590413
1403636650338555648,7.688797,2.475110,1.288402,0.109968,-0.786562,-0.143616,-0.590425
1403636650343555328,7.689781,2.473353,1.288165,0.109219,-0.786877,-0.142494,-0.590416
1403636650348555520,7.690768,2.471593,1.287921,0.108466,-0.787186,-0.141362,-0.590415
1403636650353555456,7.691755,2.469829,1.287667,0.107722,-0.787542,-0.140212,-0.590351
1403636650358555648,7.692734,2.468063,1.287407,0.106991,-0.787864,-0.139084,-0.590320
1403636650363555328,7.693698,2.466290,1.287141,0.106276,-0.788159,-0.137955,-0.590321
1403636650368555520,7.694648,2.464510,1.286861,0.105533,-0.788434,-0.136856,-0.590343
1403636650373555456,7.695587,2.462721,1.286569,0.104772,-0.788676,-0.135765,-0.590407
1403636650378555648,7.696514,2.460917,1.286260,0.103956,-0.788998,-0.134663,-0.590374
1403636650383555328,7.697426,2.459098,1.285941,0.103093,-0.789270,-0.133569,-0.590410
1403636650388555520,7.698363,2.457364,1.285594,0.102178,-0.789569,-0.132466,-0.590417
1403636650393555456,7.699245,2.455533,1.285246,0.101226,-0.789911,-0.131397,-0.590363
1403636650398555392,7.700096,2.453701,1.284876,0.100323,-0.790239,-0.130328,-0.590316
1403636650403555328,7.700921,2.451871,1.284484,0.099465,-0.790561,-0.129298,-0.590256
1403636650408555520,7.701730,2.450042,1.284078,0.098667,-0.790884,-0.128256,-0.590184
1403636650413555456,7.702533,2.448208,1.283662,0.097847,-0.791217,-0.127174,-0.590109
1403636650418555392,7.703339,2.446360,1.283232,0.097007,-0.791527,-0.126052,-0.590072
1403636650423555584,7.704149,2.444504,1.282800,0.096145,-0.791882,-0.124893,-0.589984
1403636650428555520,7.704952,2.442649,1.282366,0.095218,-0.792217,-0.123785,-0.589918
1403636650433555712,7.705744,2.440800,1.281936,0.094308,-0.792566,-0.122691,-0.589824
1403636650438555392,7.706538,2.438977,1.281489,0.093424,-0.792909,-0.121631,-0.589722
1403636650443555584,7.707289,2.437120,1.281044,0.092556,-0.793248,-0.120565,-0.589622
1403636650448555520,7.708016,2.435248,1.280576,0.091637,-0.793640,-0.119485,-0.589459
1403636650453555456,7.708723,2.433360,1.280091,0.090728,-0.793974,-0.118390,-0.589371
1403636650458555392,7.709413,2.431461,1.279589,0.089861,-0.794333,-0.117246,-0.589248
1403636650463555584,7.710091,2.429557,1.279068,0.088977,-0.794669,-0.116130,-0.589150
1403636650468555520,7.710765,2.427654,1.278538,0.088082,-0.794982,-0.115022,-0.589080
1403636650473555456,7.711445,2.425755,1.278007,0.087178,-0.795301,-0.113931,-0.588996
1403636650478555392,7.712126,2.423862,1.277483,0.086296,-0.795642,-0.112828,-0.588878
1403636650483555584,7.712795,2.421971,1.276950,0.085444,-0.795969,-0.111727,-0.588770
1403636650488555520,7.713476,2.420104,1.276355,0.084628,-0.796282,-0.110613,-0.588675
1403636650493555456,7.714124,2.418212,1.275764,0.083777,-0.796690,-0.109504,-0.588451
1403636650498555392,7.714752,2.416322,1.275152,0.082912,-0.797083,-0.108440,-0.588239
1403636650503555584,7.715353,2.414434,1.274527,0.082086,-0.797462,-0.107381,-0.588035
1403636650508555520,7.715934,2.412551,1.273890,0.081264,-0.797821,-0.106394,-0.587843
1403636650513555456,7.716510,2.410672,1.273241,0.080520,-0.798179,-0.105392,-0.587638
1403636650518555392,7.717083,2.408785,1.272572,0.079771,-0.798540,-0.104370,-0.587432
1403636650523555584,7.717649,2.406893,1.271881,0.078992,-0.798920,-0.103329,-0.587205
1403636650528555520,7.718214,2.405005,1.271174,0.078193,-0.799341,-0.102298,-0.586920
1403636650533555456,7.718779,2.403126,1.270457,0.077469,-0.799714,-0.101292,-0.586683
1403636650538555392,7.719335,2.401259,1.269738,0.076816,-0.800111,-0.100319,-0.586394
1403636650543555584,7.719877,2.399399,1.269013,0.076181,-0.800443,-0.099415,-0.586177
1403636650548555520,7.720409,2.397533,1.268279,0.075577,-0.800750,-0.098474,-0.585995
1403636650553555456,7.720948,2.395662,1.267542,0.074957,-0.801037,-0.097510,-0.585844
1403636650558555648,7.721504,2.393794,1.266814,0.074347,-0.801280,-0.096527,-0.585753
1403636650563555584,7.722061,2.391933,1.266097,0.073720,-0.801527,-0.095576,-0.585649
1403636650568555520,7.722602,2.390074,1.265372,0.073104,-0.801745,-0.094673,-0.585575
1403636650573555456,7.723130,2.388216,1.264624,0.072467,-0.801971,-0.093813,-0.585482
1403636650578555648,7.723658,2.386362,1.263855,0.071827,-0.802203,-0.093016,-0.585370
1403636650583555584,7.724184,2.384513,1.263083,0.071209,-0.802454,-0.092230,-0.585227
1403636650588555520,7.724781,2.382756,1.262144,0.070594,-0.802716,-0.091458,-0.585063
1403636650593555456,7.725297,2.380922,1.261335,0.070005,-0.803018,-0.090657,-0.584845
1403636650598555648,7.725805,2.379085,1.260514,0.069393,-0.803281,-0.089870,-0.584678
1403636650603555328,7.726318,2.377251,1.259694,0.068771,-0.803543,-0.089096,-0.584509
1403636650608555520,7.726836,2.375423,1.258883,0.068166,-0.803768,-0.088321,-0.584389
1403636650613555456,7.727347,2.373595,1.258069,0.067585,-0.803962,-0.087564,-0.584303
1403636650618555648,7.727858,2.371774,1.257243,0.067038,-0.804147,-0.086826,-0.584222
1403636650623555328,7.728372,2.369962,1.256412,0.066524,-0.804296,-0.086128,-0.584178
1403636650628555520,7.728884,2.368153,1.255578,0.066047,-0.804460,-0.085432,-0.584109
1403636650633555456,7.729398,2.366339,1.254732,0.065574,-0.804608,-0.084714,-0.584063
1403636650638555648,7.729928,2.364535,1.253824,0.065071,-0.804795,-0.084000,-0.583965
1403636650643555328,7.730434,2.362723,1.252932,0.064581,-0.804981,-0.083288,-0.583865
1403636650648555520,7.730932,2.360921,1.252031,0.064131,-0.805190,-0.082568,-0.583728
1403636650653555456,7.731439,2.359131,1.251121,0.063689,-0.805360,-0.081911,-0.583635
1403636650658555392,7.731948,2.357340,1.250207,0.063244,-0.805549,-0.081292,-0.583509
1403636650663555328,7.732448,2.355543,1.249296,0.062728,-0.805713,-0.080699,-0.583420
1403636650668555520,7.732948,2.353736,1.248386,0.062131,-0.805860,-0.080139,-0.583358
1403636650673555712,7.733459,2.351929,1.247485,0.061499,-0.806000,-0.079591,-0.583307
1403636650678555392,7.733971,2.350122,1.246593,0.060883,-0.806110,-0.079052,-0.583293
1403636650683555584,7.734470,2.348315,1.245708,0.060305,-0.806234,-0.078506,-0.583256
1403636650688555520,7.734976,2.346530,1.244765,0.059784,-0.806352,-0.077957,-0.583220
1403636650693555712,7.735464,2.344736,1.243865,0.059299,-0.806510,-0.077400,-0.583125
1403636650698555392,7.735950,2.342945,1.242968,0.058819,-0.806637,-0.076858,-0.583069
1403636650703555584,7.736437,2.341160,1.242086,0.058366,-0.806813,-0.076296,-0.582946
1403636650708555520,7.736919,2.339376,1.241215,0.057909,-0.806958,-0.075738,-0.582862
1403636650713555456,7.737393,2.337590,1.240350,0.057480,-0.807100,-0.075178,-0.582781
1403636650718555392,7.737862,2.335810,1.239498,0.057078,-0.807261,-0.074614,-0.582670
1403636650723555584,7.738328,2.334041,1.238665,0.056719,-0.807368,-0.074054,-0.582628
1403636650728555520,7.738793,2.332275,1.237855,0.056379,-0.807486,-0.073519,-0.582565
1403636650733555456,7.739255,2.330510,1.237067,0.056029,-0.807562,-0.073020,-0.582557
1403636650738555392,7.739721,2.328759,1.236261,0.055676,-0.807670,-0.072532,-0.582501
1403636650743555584,7.740163,2.326993,1.235507,0.055339,-0.807732,-0.072048,-0.582508
1403636650748555520,7.740588,2.325227,1.234774,0.055046,-0.807772,-0.071539,-0.582543
1403636650753555456,7.740995,2.323466,1.234049,0.054767,-0.807803,-0.071023,-0.582590
1403636650758555392,7.741402,2.321708,1.233330,0.054517,-0.807812,-0.070484,-0.582666
1403636650763555584,7.741813,2.319951,1.232627,0.054253,-0.807868,-0.069951,-0.582677
1403636650768555520,7.742230,2.318196,1.231945,0.053977,-0.807867,-0.069452,-0.582765
1403636650773555456,7.742654,2.316444,1.231292,0.053688,-0.807871,-0.068961,-0.582843
1403636650778555392,7.743078,2.314695,1.230661,0.053380,-0.807870,-0.068508,-0.582926
1403636650783555584,7.743499,2.312952,1.230059,0.053089,-0.807888,-0.068090,-0.582977
1403636650788555264,7.743928,2.311231,1.229445,0.052807,-0.807899,-0.067718,-0.583031
1403636650793555456,7.744348,2.309505,1.228893,0.052559,-0.807885,-0.067360,-0.583114
1403636650798555648,7.744778,2.307780,1.228370,0.052301,-0.807878,-0.067012,-0.583187
1403636650803555584,7.745224,2.306054,1.227868,0.052042,-0.807847,-0.066642,-0.583295
1403636650808555520,7.745678,2.304329,1.227398,0.051765,-0.807850,-0.066246,-0.583362
1403636650813555456,7.746151,2.302608,1.226964,0.051457,-0.807803,-0.065871,-0.583496
1403636650818555648,7.746646,2.300897,1.226568,0.051195,-0.807769,-0.065502,-0.583608
1403636650823555584,7.747152,2.299200,1.226215,0.050950,-0.807734,-0.065174,-0.583714
1403636650828555520,7.747658,2.297513,1.225905,0.050746,-0.807650,-0.064859,-0.583883
1403636650833555456,7.748146,2.295836,1.225607,0.050527,-0.807582,-0.064557,-0.584029
1403636650838555648,7.748608,2.294143,1.225365,0.050283,-0.807434,-0.064262,-0.584288
1403636650843555328,7.749039,2.292440,1.225146,0.050018,-0.807281,-0.063962,-0.584555
1403636650848555520,7.749442,2.290731,1.224935,0.049729,-0.807123,-0.063673,-0.584830
1403636650853555456,7.749826,2.289018,1.224722,0.049450,-0.806954,-0.063395,-0.585117
1403636650858555648,7.750212,2.287306,1.224508,0.049189,-0.806790,-0.063139,-0.585392
1403636650863555328,7.750620,2.285602,1.224303,0.048968,-0.806607,-0.062876,-0.585691
1403636650868555520,7.751056,2.283906,1.224128,0.048746,-0.806457,-0.062640,-0.585941
1403636650873555456,7.751512,2.282212,1.223991,0.048555,-0.806236,-0.062404,-0.586287
1403636650878555648,7.751972,2.280517,1.223900,0.048348,-0.806015,-0.062166,-0.586633
1403636650883555328,7.752400,2.278828,1.223829,0.048134,-0.805784,-0.061917,-0.586994
1403636650888555520,7.752801,2.277126,1.223801,0.047932,-0.805537,-0.061644,-0.587378
1403636650893555456,7.753168,2.275422,1.223782,0.047729,-0.805288,-0.061411,-0.587760
1403636650898555392,7.753512,2.273721,1.223764,0.047576,-0.805015,-0.061197,-0.588169
1403636650903555328,7.753856,2.272025,1.223746,0.047423,-0.804746,-0.061029,-0.588566
1403636650908555520,7.754227,2.270335,1.223735,0.047299,-0.804451,-0.060862,-0.588997
1403636650913555456,7.754627,2.268654,1.223751,0.047186,-0.804176,-0.060683,-0.589400
1403636650918555392,7.755034,2.266979,1.223786,0.047099,-0.803885,-0.060490,-0.589823
1403636650923555584,7.755424,2.265302,1.223831,0.047057,-0.803638,-0.060261,-0.590186
1403636650928555520,7.755784,2.263624,1.223881,0.046993,-0.803397,-0.060058,-0.590541
1403636650933555712,7.756123,2.261942,1.223929,0.046902,-0.803174,-0.059875,-0.590870
1403636650938555392,7.756427,2.260269,1.223961,0.046772,-0.802964,-0.059738,-0.591179
1403636650943555584,7.756766,2.258595,1.224022,0.046661,-0.802771,-0.059605,-0.591463
1403636650948555520,7.757108,2.256924,1.224107,0.046578,-0.802603,-0.059480,-0.591711
1403636650953555456,7.757442,2.255254,1.224210,0.046537,-0.802399,-0.059333,-0.592005
1403636650958555392,7.757766,2.253584,1.224327,0.046512,-0.802205,-0.059157,-0.592287
1403636650963555584,7.758083,2.251913,1.224450,0.046503,-0.801995,-0.058969,-0.592591
1403636650968555520,7.758399,2.250242,1.224584,0.046505,-0.801792,-0.058783,-0.592884
1403636650973555456,7.758707,2.248575,1.224739,0.046476,-0.801582,-0.058660,-0.593183
1403636650978555392,7.758996,2.246915,1.224917,0.046454,-0.801404,-0.058532,-0.593438
